"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"Target genes (miRTarBase)","EPS15L1","depleted","0.0307692","0.0307692","0.402564","2","hsa-miR-4803; hsa-miR-548ah-5p"
"Target genes (miRTarBase)","GMDS","depleted","0.0307692","0.0307692","0.402564","2","hsa-miR-4803; hsa-miR-5582-5p"
"Target genes (miRTarBase)","PTPN4","depleted","0.0307692","0.0307692","0.402564","2","hsa-miR-4803; hsa-miR-548ah-5p"
"Target genes (miRTarBase)","SRRD","enriched","0.0307692","0.0307692","0.402564","2","hsa-miR-29b-1-5p; hsa-miR-6715b-5p"
"Target genes (miRTarBase)","ZCCHC2","depleted","0.0307692","0.0307692","0.402564","2","hsa-miR-4803; hsa-miR-548ah-5p"
"Tissue specific (isomiRdb)","saliva specific","depleted","0.0307692","0.0307692","0.215384","2","hsa-miR-4803; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","insulin receptor signaling pathway GO0008286","depleted","0.0312621","0.0312621","0.510639","8","hsa-miR-520d-3p; hsa-miR-4511; hsa-miR-378c; hsa-miR-4727-5p; hsa-miR-4803; hsa-miR-5582-5p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Pathways (KEGG)","Longevity regulating pathway - multiple species","depleted","0.0312621","0.0312621","0.599937","18","hsa-miR-29b-1-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-6735-5p; hsa-miR-6815-5p; hsa-miR-378c; hsa-miR-4727-5p; hsa-miR-6734-3p; hsa-miR-512-5p; hsa-miR-4803; hsa-miR-5582-5p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","transcription factor TFTC complex GO0033276","depleted","0.032107","0.032107","0.510639","4","hsa-miR-4516; hsa-miR-4803; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Pathways (KEGG)","Breast cancer","depleted","0.032107","0.032107","0.599937","22","hsa-miR-29b-1-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-4474-3p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-6735-5p; hsa-miR-6815-5p; hsa-miR-378c; hsa-miR-4727-5p; hsa-miR-6734-3p; hsa-miR-512-5p; hsa-miR-4803; hsa-miR-5582-5p; hsa-miR-134-3p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Pathways (KEGG)","Gastric cancer","depleted","0.032107","0.032107","0.599937","22","hsa-miR-29b-1-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-4474-3p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-6735-5p; hsa-miR-6815-5p; hsa-miR-378c; hsa-miR-4727-5p; hsa-miR-6734-3p; hsa-miR-512-5p; hsa-miR-4803; hsa-miR-5582-5p; hsa-miR-134-3p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Target genes (miRTarBase)","RUFY2","enriched","0.032107","0.032107","0.402564","4","hsa-miR-1205; hsa-miR-29b-1-5p; hsa-miR-6715b-5p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","AMP-activated protein kinase activity GO0004679","depleted","0.0323077","0.0323077","0.510639","3","hsa-miR-4727-5p; hsa-miR-6734-3p; hsa-miR-4803"
"Annotations derived over miRTarBase (Gene Ontology)","DNA-dependent protein kinase complex GO0070418","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-29b-1-5p; hsa-miR-6715b-5p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","DNA end binding GO0045027","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-29b-1-5p; hsa-miR-6715b-5p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","Ku70Ku80 complex GO0043564","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-29b-1-5p; hsa-miR-6715b-5p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","NLS-dependent protein nuclear import complex GO0042564","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","actin filament reorganization GO0090527","depleted","0.0323077","0.0323077","0.510639","3","hsa-miR-4727-5p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cell junction assembly GO0034329","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-4516; hsa-miR-6769b-5p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cyclin D2-CDK4 complex GO0097129","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","ether lipid metabolic process GO0046485","depleted","0.0323077","0.0323077","0.510639","3","hsa-miR-4727-5p; hsa-miR-6734-3p; hsa-miR-512-5p"
"Annotations derived over miRTarBase (Gene Ontology)","heterochromatin organization GO0070828","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-4516; hsa-miR-3975; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","monoatomic anion transport GO0006820","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-1205; hsa-miR-4516; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nonhomologous end joining complex GO0070419","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-29b-1-5p; hsa-miR-6715b-5p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nuclear import signal receptor activity GO0061608","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nucleobase-containing compound metabolic process GO0006139","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","nucleotide-activated protein kinase complex GO0031588","depleted","0.0323077","0.0323077","0.510639","3","hsa-miR-4727-5p; hsa-miR-6734-3p; hsa-miR-4803"
"Annotations derived over miRTarBase (Gene Ontology)","peptidyl-lysine dimethylation GO0018027","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-4516; hsa-miR-3975; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","peptidyl-lysine monomethylation GO0018026","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-4516; hsa-miR-3975; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of interferon-beta production GO0032728","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target GO0002860","depleted","0.0323077","0.0323077","0.510639","3","hsa-miR-4727-5p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","recombinational repair GO0000725","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-29b-1-5p; hsa-miR-6715b-5p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of heart rate by hormone GO0003064","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-1205; hsa-miR-4516; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of membrane repolarization GO0060306","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-1205; hsa-miR-4516; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","response to heat GO0009408","enriched","0.0323077","0.0323077","0.510639","3","hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","susceptibility to T cell mediated cytotoxicity GO0060370","depleted","0.0323077","0.0323077","0.510639","3","hsa-miR-4727-5p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","susceptibility to natural killer cell mediated cytotoxicity GO0042271","depleted","0.0323077","0.0323077","0.510639","3","hsa-miR-4727-5p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Target genes (miRTarBase)","CCDC80","enriched","0.0323077","0.0323077","0.402564","3","hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-548h-5p"
"Target genes (miRTarBase)","PVR","depleted","0.0323077","0.0323077","0.402564","3","hsa-miR-4727-5p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Published Diseases","peridontitis downregulated","enriched","0.0323077","0.0323077","0.35979","3","hsa-miR-1250-5p; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","CIRBP","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-548h-5p"
"Interactions (NPInter)","DISC1","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","EDIL3","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-1205; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","ERBB2","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","FMR1","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-1205; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","G3BP1","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","GNAI1","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-1205; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","HES1","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-1205; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","HPRT1","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","MBIP","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","NPTN","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-1205; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","PHYHIPL","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","PTEN","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","REEP3","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","REEP5","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-1205; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","SUZ12","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-1205; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","UBE2B","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","USO1","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Interactions (NPInter)","VEZT","enriched","0.0323077","0.0323077","0.327302","3","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-548h-5p"
"Annotations derived over miRTarBase (Gene Ontology)","MHC class I protein binding GO0042288","depleted","0.0333992","0.0333992","0.510639","5","hsa-miR-6715b-5p; hsa-miR-6734-3p; hsa-miR-5582-5p; hsa-miR-134-3p; hsa-miR-139-3p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of glycolytic process GO0006110","depleted","0.0333992","0.0333992","0.510639","5","hsa-miR-6756-5p; hsa-miR-6734-3p; hsa-miR-512-5p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process GO0031146","enriched","0.0336055","0.0336055","0.510639","6","hsa-miR-1205; hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-6734-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","delayed rectifier potassium channel activity GO0005251","enriched","0.0336055","0.0336055","0.510639","6","hsa-miR-1205; hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-6735-5p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of chemotaxis GO0050921","enriched","0.0336055","0.0336055","0.510639","6","hsa-miR-1205; hsa-miR-29b-1-5p; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-6756-5p; hsa-miR-4727-5p"
"Annotations derived over miRTarBase (Gene Ontology)","potassium ion homeostasis GO0055075","enriched","0.0336055","0.0336055","0.510639","6","hsa-miR-1205; hsa-miR-29b-1-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-4511; hsa-miR-6734-3p"
"Expressed in tissue (Tissue Atlas)","adipocyte","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-378c; hsa-miR-139-3p"
"Expressed in tissue (Tissue Atlas)","artery","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-378c; hsa-miR-139-3p"
"Expressed in tissue (Tissue Atlas)","colon","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-378c; hsa-miR-139-3p"
"Expressed in tissue (Tissue Atlas)","dura mater","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-378c; hsa-miR-139-3p"
"Expressed in tissue (Tissue Atlas)","epididymis","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-378c; hsa-miR-139-3p"
"Expressed in tissue (Tissue Atlas)","kidney","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-378c; hsa-miR-139-3p"
"Expressed in tissue (Tissue Atlas)","liver","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-4511; hsa-miR-139-3p"
"Expressed in tissue (Tissue Atlas)","lung","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-378c; hsa-miR-139-3p"
"Expressed in tissue (Tissue Atlas)","lymph node","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-378c; hsa-miR-139-3p"
"Expressed in tissue (Tissue Atlas)","nerve","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-378c; hsa-miR-139-3p"
"Expressed in tissue (Tissue Atlas)","pancreas","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-378c; hsa-miR-139-3p"
"Expressed in tissue (Tissue Atlas)","small intestine","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-378c; hsa-miR-139-3p"
"Expressed in tissue (Tissue Atlas)","spleen","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-4511; hsa-miR-139-3p"
"Expressed in tissue (Tissue Atlas)","stomach","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-378c; hsa-miR-139-3p"
"Expressed in tissue (Tissue Atlas)","tunica albuginea","enriched","0.0336055","0.0336055","0.0694514","6","hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-4511; hsa-miR-139-3p"
"Interactions (NPInter)","ALKBH5","enriched","0.0336055","0.0336055","0.327302","6","hsa-miR-1205; hsa-miR-29b-1-5p; hsa-miR-1250-5p; hsa-miR-520d-3p; hsa-miR-922; hsa-miR-105-3p"
"Annotations derived over miRTarBase (Gene Ontology)","antigen processing and presentation GO0019882","enriched","0.0338127","0.0338127","0.510639","7","hsa-miR-1205; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","central nervous system neuron development GO0021954","enriched","0.0338127","0.0338127","0.510639","7","hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4474-3p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-134-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of T cell proliferation GO0042102","enriched","0.0338127","0.0338127","0.510639","7","hsa-miR-1205; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-6756-5p; hsa-miR-4727-5p"
"Annotations derived over miRTarBase (Gene Ontology)","trans-Golgi network GO0005802","enriched","0.0338127","0.0338127","0.510639","19","hsa-miR-1205; hsa-miR-29b-1-5p; hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-4474-3p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-4727-5p; hsa-miR-6734-3p; hsa-miR-4803; hsa-miR-5582-5p; hsa-miR-134-3p; hsa-miR-548ah-5p"
"Pathways (KEGG)","Fatty acid degradation","enriched","0.0338127","0.0338127","0.599937","7","hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4474-3p; hsa-miR-6756-5p; hsa-miR-5582-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cyclin-dependent protein serinethreonine kinase activator activity GO0061575","enriched","0.0341279","0.0341279","0.510639","11","hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-4803; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","phosphorylation GO0016310","enriched","0.0341279","0.0341279","0.510639","11","hsa-miR-29b-1-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-378c; hsa-miR-512-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of inflammatory response GO0050729","enriched","0.0341279","0.0341279","0.510639","11","hsa-miR-1205; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-6734-3p; hsa-miR-512-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of transcription involved in G1S transition of mitotic cell cycle GO0000083","depleted","0.0355731","0.0355731","0.510639","5","hsa-miR-520d-3p; hsa-miR-548h-5p; hsa-miR-134-3p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","establishment or maintenance of cell polarity GO0007163","enriched","0.0361588","0.0361588","0.510639","8","hsa-miR-1205; hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-6735-5p; hsa-miR-6815-5p; hsa-miR-5582-5p"
"Diseases (MNDR)","Neurodegenerative diseases","depleted","0.0361588","0.0361588","0.195421","8","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-922; hsa-miR-512-5p; hsa-miR-105-3p; hsa-miR-134-3p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Diseases (MNDR)","Vascular diseases","depleted","0.0361588","0.0361588","0.195421","8","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-922; hsa-miR-512-5p; hsa-miR-105-3p; hsa-miR-134-3p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of I-kappaB kinaseNF-kappaB signaling GO0043124","enriched","0.0380746","0.0380746","0.510639","10","hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-6734-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","calcium-dependent protein binding GO0048306","enriched","0.0381946","0.0381946","0.510639","9","hsa-miR-29b-1-5p; hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-6815-5p; hsa-miR-378c; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","engulfment of apoptotic cell GO0043652","enriched","0.0397385","0.0397385","0.510639","7","hsa-miR-1205; hsa-miR-4516; hsa-miR-548h-5p; hsa-miR-6756-5p; hsa-miR-922; hsa-miR-6735-5p; hsa-miR-6815-5p"
"Annotations derived over miRTarBase (Gene Ontology)","enzyme activator activity GO0008047","enriched","0.0397385","0.0397385","0.510639","7","hsa-miR-29b-1-5p; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-6815-5p"
"Annotations derived over miRTarBase (Gene Ontology)","non-membrane spanning protein tyrosine kinase activity GO0004715","enriched","0.0397385","0.0397385","0.510639","7","hsa-miR-29b-1-5p; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4511; hsa-miR-6735-5p; hsa-miR-6815-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway GO1902236","enriched","0.040946","0.040946","0.510639","6","hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-6735-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of protein localization to plasma membrane GO1903077","enriched","0.040946","0.040946","0.510639","6","hsa-miR-1205; hsa-miR-29b-1-5p; hsa-miR-6769b-5p; hsa-miR-6756-5p; hsa-miR-922; hsa-miR-6735-5p"
"Annotations derived over miRTarBase (Gene Ontology)","post-translational protein modification GO0043687","depleted","0.040946","0.040946","0.510639","6","hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-6734-3p; hsa-miR-5582-5p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of dosage compensation by inactivation of X chromosome GO1900095","depleted","0.040946","0.040946","0.510639","6","hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-512-5p; hsa-miR-4803; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of focal adhesion assembly GO0051893","enriched","0.040946","0.040946","0.510639","6","hsa-miR-1205; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-6756-5p; hsa-miR-6735-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cytokine-mediated signaling pathway GO0019221","enriched","0.0419687","0.0419687","0.510639","11","hsa-miR-29b-1-5p; hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-520d-3p; hsa-miR-548h-5p; hsa-miR-4474-3p; hsa-miR-1225-3p; hsa-miR-922; hsa-miR-6735-5p; hsa-miR-378c; hsa-miR-6734-3p"
"Annotations derived over miRTarBase (Gene Ontology)","growth factor activity GO0008083","enriched","0.0419687","0.0419687","0.510639","11","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-3975; hsa-miR-548h-5p; hsa-miR-4511; hsa-miR-6756-5p; hsa-miR-1225-3p; hsa-miR-6735-5p; hsa-miR-6815-5p; hsa-miR-4727-5p; hsa-miR-6734-3p"
"Annotations derived over miRTarBase (Gene Ontology)","K48-linked deubiquitinase activity GO1990380","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-548h-5p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","L-glutamine transmembrane transporter activity GO0015186","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4474-3p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","MIS12MIND type complex GO0000444","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-4516; hsa-miR-6715b-5p; hsa-miR-3975; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","Set1CCOMPASS complex GO0048188","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-1205; hsa-miR-29b-1-5p; hsa-miR-6769b-5p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","acyl-CoA oxidase activity GO0003997","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4474-3p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","autolysosome GO0044754","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-29b-1-5p; hsa-miR-520d-3p; hsa-miR-4511; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","brain morphogenesis GO0048854","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-1205; hsa-miR-4516; hsa-miR-520d-3p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","embryonic cranial skeleton morphogenesis GO0048701","depleted","0.0424749","0.0424749","0.510639","4","hsa-miR-6735-5p; hsa-miR-6734-3p; hsa-miR-139-3p; hsa-miR-548ah-5p"
"Annotations derived over miRTarBase (Gene Ontology)","fatty acid beta-oxidation using acyl-CoA oxidase GO0033540","enriched","0.0424749","0.0424749","0.510639","4","hsa-miR-520d-3p; hsa-miR-6769b-5p; hsa-miR-4474-3p; hsa-miR-6756-5p"
