"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"Pathways (KEGG)","IL-17 signaling pathway","depleted","0.0259574","0.0259574","0.55628","15","hsa-miR-663a; hsa-miR-6746-5p; hsa-miR-1307-3p; hsa-miR-1238-5p; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-8059; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p; hsa-miR-4732-5p"
"Pathways (KEGG)","Inositol phosphate metabolism","enriched","0.0263229","0.0263229","0.55628","13","hsa-miR-663a; hsa-miR-8073; hsa-miR-6131; hsa-miR-6746-5p; hsa-miR-4758-5p; hsa-miR-642b-3p; hsa-miR-1343-3p; hsa-miR-1307-3p; hsa-miR-1238-5p; hsa-miR-1260b; hsa-miR-92a-2-5p; hsa-miR-575; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","CD40 receptor complex GO0035631","depleted","0.0264356","0.0264356","0.504321","7","hsa-miR-6746-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cytosolic pattern recognition receptor signaling pathway GO0002753","depleted","0.0264356","0.0264356","0.504321","7","hsa-miR-1307-3p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6756-5p; hsa-miR-575; hsa-miR-6765-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","histone modification GO0016570","depleted","0.0264356","0.0264356","0.504321","7","hsa-miR-663a; hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","histone monoubiquitination GO0010390","depleted","0.0264356","0.0264356","0.504321","7","hsa-miR-6746-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-6769a-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","perikaryon GO0043204","depleted","0.0264356","0.0264356","0.504321","7","hsa-miR-8073; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-1203; hsa-miR-575; hsa-miR-6784-5p; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of neuron migration GO2001224","depleted","0.0264356","0.0264356","0.504321","7","hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-8069; hsa-miR-6756-5p; hsa-miR-1203; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","NLRP3 inflammasome complex GO0072559","depleted","0.0266591","0.0266591","0.504321","4","hsa-miR-8073; hsa-miR-575; hsa-miR-6765-5p; hsa-miR-6861-5p"
"Annotations derived over miRTarBase (Gene Ontology)","detection of calcium ion GO0005513","depleted","0.0266591","0.0266591","0.504321","4","hsa-miR-6729-5p; hsa-miR-575; hsa-miR-6765-5p; hsa-miR-6861-5p"
"Annotations derived over miRTarBase (Gene Ontology)","histone H3K14 acetyltransferase activity GO0036408","depleted","0.0266591","0.0266591","0.504321","4","hsa-miR-663a; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","histone H4-K12 acetylation GO0043983","depleted","0.0266591","0.0266591","0.504321","4","hsa-miR-663a; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","histone H4K16 acetyltransferase activity GO0046972","depleted","0.0266591","0.0266591","0.504321","4","hsa-miR-663a; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of interleukin-1 beta production GO0032691","depleted","0.0266591","0.0266591","0.504321","4","hsa-miR-8073; hsa-miR-575; hsa-miR-6765-5p; hsa-miR-6861-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of DNA biosynthetic process GO2000278","depleted","0.0266591","0.0266591","0.504321","4","hsa-miR-663a; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","retina vasculature development in camera-type eye GO0061298","enriched","0.0266591","0.0266591","0.504321","4","hsa-miR-6802-5p; hsa-miR-6746-5p; hsa-miR-4690-5p; hsa-miR-1233-5p"
"Target genes (miRTarBase)","MED28","depleted","0.0266591","0.0266591","0.466353","4","hsa-miR-1343-3p; hsa-miR-575; hsa-miR-6861-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of phosphorylation GO0042327","depleted","0.0282439","0.0282439","0.504321","13","hsa-miR-4758-5p; hsa-miR-1238-5p; hsa-miR-197-5p; hsa-miR-1260b; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-1228-5p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-8059; hsa-miR-3940-5p; hsa-miR-6765-5p; hsa-miR-6861-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of DNA-binding transcription factor activity GO0051090","enriched","0.028316","0.028316","0.504321","8","hsa-miR-8073; hsa-miR-6131; hsa-miR-642b-3p; hsa-miR-6729-5p; hsa-miR-1343-3p; hsa-miR-1307-3p; hsa-miR-1247-3p; hsa-miR-6756-5p"
"Tissue specific (isomiRdb)","saliva specific","enriched","0.0283878","0.0283878","0.113551","5","hsa-miR-8073; hsa-miR-1469; hsa-miR-642b-3p; hsa-miR-4783-3p; hsa-miR-6861-5p"
"Annotations derived over miRTarBase (Gene Ontology)","inward rectifier potassium channel activity GO0005242","enriched","0.0290576","0.0290576","0.504321","9","hsa-miR-8073; hsa-miR-6131; hsa-miR-642b-3p; hsa-miR-6729-5p; hsa-miR-1343-3p; hsa-miR-1307-3p; hsa-miR-5100; hsa-miR-92a-2-5p; hsa-miR-1247-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of innate immune response GO0045089","depleted","0.0292408","0.0292408","0.504321","11","hsa-miR-8073; hsa-miR-1343-3p; hsa-miR-1260b; hsa-miR-92a-2-5p; hsa-miR-6805-5p; hsa-miR-8059; hsa-miR-1203; hsa-miR-3940-5p; hsa-miR-6861-5p; hsa-miR-6769a-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","antigen binding GO0003823","enriched","0.0294952","0.0294952","0.504321","3","hsa-miR-663a; hsa-miR-6131; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to molecule of fungal origin GO0071226","enriched","0.0294952","0.0294952","0.504321","3","hsa-miR-6131; hsa-miR-642b-3p; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","endoplasmic reticulum chaperone complex GO0034663","enriched","0.0294952","0.0294952","0.504321","3","hsa-miR-8073; hsa-miR-6131; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","extracellular matrix assembly GO0085029","enriched","0.0294952","0.0294952","0.504321","3","hsa-miR-663a; hsa-miR-8073; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","growth hormone receptor signaling pathway via JAK-STAT GO0060397","depleted","0.0294952","0.0294952","0.504321","3","hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-6861-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mitochondrial respiratory chain complex IV GO0005751","enriched","0.0294952","0.0294952","0.504321","3","hsa-miR-6131; hsa-miR-4690-5p; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","mitotic spindle pole GO0097431","depleted","0.0294952","0.0294952","0.504321","3","hsa-miR-6805-5p; hsa-miR-3940-5p; hsa-miR-6861-5p"
"Annotations derived over miRTarBase (Gene Ontology)","phospholipid biosynthetic process GO0008654","enriched","0.0294952","0.0294952","0.504321","3","hsa-miR-642b-3p; hsa-miR-4783-3p; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of cholesterol efflux GO0010875","enriched","0.0294952","0.0294952","0.504321","3","hsa-miR-4734; hsa-miR-642b-3p; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of dendrite morphogenesis GO0050775","enriched","0.0294952","0.0294952","0.504321","3","hsa-miR-6131; hsa-miR-6746-5p; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of superoxide anion generation GO0032930","enriched","0.0294952","0.0294952","0.504321","3","hsa-miR-663a; hsa-miR-642b-3p; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of cardiac muscle cell membrane potential GO0086036","depleted","0.0294952","0.0294952","0.504321","3","hsa-miR-6805-5p; hsa-miR-575; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","respiratory chain complex IV GO0045277","enriched","0.0294952","0.0294952","0.504321","3","hsa-miR-6131; hsa-miR-4690-5p; hsa-miR-1343-3p"
"Pathways (KEGG)","Alanine, aspartate and glutamate metabolism","enriched","0.0294952","0.0294952","0.55628","3","hsa-miR-8073; hsa-miR-4783-3p; hsa-miR-1343-3p"
"Pathways (KEGG)","Histidine metabolism","enriched","0.0294952","0.0294952","0.55628","3","hsa-miR-4690-5p; hsa-miR-6729-5p; hsa-miR-1343-3p"
"Target genes (miRTarBase)","COX6B1","enriched","0.0294952","0.0294952","0.466353","3","hsa-miR-6131; hsa-miR-4690-5p; hsa-miR-1343-3p"
"Target genes (miRTarBase)","DNAJC10","enriched","0.0294952","0.0294952","0.466353","3","hsa-miR-8073; hsa-miR-6131; hsa-miR-1343-3p"
"Target genes (miRTarBase)","DNLZ","depleted","0.0294952","0.0294952","0.466353","3","hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-6769a-5p"
"Target genes (miRTarBase)","RABGAP1L","enriched","0.0294952","0.0294952","0.466353","3","hsa-miR-6802-5p; hsa-miR-6131; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","GDP-dissociation inhibitor activity GO0005092","depleted","0.0304287","0.0304287","0.504321","6","hsa-miR-5100; hsa-miR-4687-5p; hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-8059; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","acyltransferase activity GO0016746","enriched","0.0304287","0.0304287","0.504321","6","hsa-miR-4758-5p; hsa-miR-642b-3p; hsa-miR-1307-3p; hsa-miR-1238-5p; hsa-miR-92b-5p; hsa-miR-1260b"
"Annotations derived over miRTarBase (Gene Ontology)","sperm flagellum GO0036126","enriched","0.0304287","0.0304287","0.504321","6","hsa-miR-8073; hsa-miR-4758-5p; hsa-miR-1343-3p; hsa-miR-1307-3p; hsa-miR-1238-5p; hsa-miR-1260b"
"Annotations derived over miRTarBase (Gene Ontology)","acrosomal vesicle GO0001669","depleted","0.0305482","0.0305482","0.504321","7","hsa-miR-663a; hsa-miR-6746-5p; hsa-miR-1233-5p; hsa-miR-6787-5p; hsa-miR-6784-5p; hsa-miR-6765-5p; hsa-miR-6861-5p"
"Annotations derived over miRTarBase (Gene Ontology)","signal transduction in response to DNA damage GO0042770","enriched","0.0305482","0.0305482","0.504321","7","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-6746-5p; hsa-miR-4706; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","phosphotyrosine residue binding GO0001784","enriched","0.0305694","0.0305694","0.504321","15","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-6131; hsa-miR-6746-5p; hsa-miR-4758-5p; hsa-miR-642b-3p; hsa-miR-1343-3p; hsa-miR-1238-5p; hsa-miR-4706; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-575; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","extrinsic apoptotic signaling pathway GO0097191","enriched","0.0308912","0.0308912","0.504321","8","hsa-miR-663a; hsa-miR-6802-5p; hsa-miR-6746-5p; hsa-miR-4758-5p; hsa-miR-1307-3p; hsa-miR-1238-5p; hsa-miR-1260b; hsa-miR-92a-2-5p"
"Annotations derived over miRTarBase (Gene Ontology)","modulation of chemical synaptic transmission GO0050804","enriched","0.0308912","0.0308912","0.504321","8","hsa-miR-6802-5p; hsa-miR-6131; hsa-miR-4734; hsa-miR-6746-5p; hsa-miR-642b-3p; hsa-miR-4706; hsa-miR-1260b; hsa-miR-92a-2-5p"
"Annotations derived over miRTarBase (Gene Ontology)","response to lipopolysaccharide GO0032496","depleted","0.0308912","0.0308912","0.504321","8","hsa-miR-4706; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-1247-3p; hsa-miR-6756-5p; hsa-miR-8059; hsa-miR-575; hsa-miR-6765-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cargo receptor activity GO0038024","depleted","0.0310078","0.0310078","0.504321","2","hsa-miR-3940-5p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","morphogenesis of an epithelium GO0002009","depleted","0.0310078","0.0310078","0.504321","2","hsa-miR-3940-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of lipid transport GO0032368","depleted","0.0310078","0.0310078","0.504321","2","hsa-miR-3940-5p; hsa-miR-575"
"Target genes (miRTarBase)","PITPNM3","depleted","0.0310078","0.0310078","0.466353","2","hsa-miR-3940-5p; hsa-miR-6769a-5p"
"Target genes (miRTarBase)","RDH10","depleted","0.0310078","0.0310078","0.466353","2","hsa-miR-3940-5p; hsa-miR-575"
"Target genes (miRTarBase)","RPTN","depleted","0.0310078","0.0310078","0.466353","2","hsa-miR-3940-5p; hsa-miR-6861-5p"
"Target genes (miRTarBase)","SURF4","depleted","0.0310078","0.0310078","0.466353","2","hsa-miR-3940-5p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","ubiquitin conjugating enzyme binding GO0031624","depleted","0.0316052","0.0316052","0.504321","11","hsa-miR-6746-5p; hsa-miR-197-5p; hsa-miR-5100; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-1203; hsa-miR-6765-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","anaphase-promoting complex GO0005680","depleted","0.0318856","0.0318856","0.504321","4","hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-3917; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","embryonic hemopoiesis GO0035162","depleted","0.0318856","0.0318856","0.504321","4","hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-6769a-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","establishment of spindle orientation GO0051294","depleted","0.0318856","0.0318856","0.504321","4","hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6756-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","female gamete generation GO0007292","depleted","0.0318856","0.0318856","0.504321","4","hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6756-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","histone H3-K4 trimethylation GO0080182","depleted","0.0318856","0.0318856","0.504321","4","hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-3940-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","kinetochore microtubule GO0005828","depleted","0.0318856","0.0318856","0.504321","4","hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-1228-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","leukocyte chemotaxis involved in inflammatory response GO0002232","depleted","0.0318856","0.0318856","0.504321","4","hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6756-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","minor groove of adenine-thymine-rich DNA binding GO0003680","depleted","0.0318856","0.0318856","0.504321","4","hsa-miR-92a-2-5p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of smoothened signaling pathway GO0045879","depleted","0.0318856","0.0318856","0.504321","4","hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-575; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","odontogenesis of dentin-containing tooth GO0042475","depleted","0.0318856","0.0318856","0.504321","4","hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-8059; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation by host of viral process GO0044794","depleted","0.0318856","0.0318856","0.504321","4","hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-6784-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of neural precursor cell proliferation GO2000179","depleted","0.0318856","0.0318856","0.504321","4","hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-1203; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of meiotic cell cycle GO0051445","depleted","0.0318856","0.0318856","0.504321","4","hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-3917; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of vesicle size GO0097494","depleted","0.0318856","0.0318856","0.504321","4","hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6756-5p; hsa-miR-6769a-5p"
"Target genes (miRTarBase)","DDA1","depleted","0.0318856","0.0318856","0.466353","4","hsa-miR-92a-2-5p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-6861-5p"
"Target genes (miRTarBase)","RNF40","depleted","0.0318856","0.0318856","0.466353","4","hsa-miR-92a-2-5p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","3-UTR-mediated mRNA stabilization GO0070935","depleted","0.0328985","0.0328985","0.504321","5","hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-6805-5p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","NADP binding GO0050661","depleted","0.0328985","0.0328985","0.504321","5","hsa-miR-1260b; hsa-miR-92a-2-5p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","dynein complex GO0030286","enriched","0.0328985","0.0328985","0.504321","5","hsa-miR-8073; hsa-miR-6746-5p; hsa-miR-4758-5p; hsa-miR-1238-5p; hsa-miR-5100"
"Annotations derived over miRTarBase (Gene Ontology)","frizzled binding GO0005109","depleted","0.0328985","0.0328985","0.504321","5","hsa-miR-1260b; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-8059; hsa-miR-3940-5p"
"Annotations derived over miRTarBase (Gene Ontology)","inositol-1,3,4,5,6-pentakisphosphate kinase activity GO0000827","depleted","0.0328985","0.0328985","0.504321","5","hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-6861-5p"
"Annotations derived over miRTarBase (Gene Ontology)","inositol heptakisphosphate kinase activity GO0000829","depleted","0.0328985","0.0328985","0.504321","5","hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-6861-5p"
"Annotations derived over miRTarBase (Gene Ontology)","inositol hexakisphosphate kinase activity GO0000828","depleted","0.0328985","0.0328985","0.504321","5","hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-6861-5p"
"Annotations derived over miRTarBase (Gene Ontology)","inositol phosphate metabolic process GO0043647","depleted","0.0328985","0.0328985","0.504321","5","hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-6861-5p"
"Annotations derived over miRTarBase (Gene Ontology)","phosphatidylethanolamine biosynthetic process GO0006646","depleted","0.0328985","0.0328985","0.504321","5","hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-8059"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of receptor internalization GO0002092","depleted","0.0328985","0.0328985","0.504321","5","hsa-miR-1260b; hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of protein binding GO0043393","depleted","0.0328985","0.0328985","0.504321","5","hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-6756-5p; hsa-miR-8059; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","ribosomal subunit export from nucleus GO0000054","depleted","0.0328985","0.0328985","0.504321","5","hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-1228-5p; hsa-miR-6756-5p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","sodium ion transmembrane transporter activity GO0015081","depleted","0.0328985","0.0328985","0.504321","5","hsa-miR-1260b; hsa-miR-1247-3p; hsa-miR-6756-5p; hsa-miR-1203; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","tissue regeneration GO0042246","depleted","0.0328985","0.0328985","0.504321","5","hsa-miR-1260b; hsa-miR-92a-2-5p; hsa-miR-6756-5p; hsa-miR-6861-5p; hsa-miR-6769a-5p"
"Target genes (miRTarBase)","CNNM4","depleted","0.0328985","0.0328985","0.466353","5","hsa-miR-1260b; hsa-miR-1247-3p; hsa-miR-6756-5p; hsa-miR-1203; hsa-miR-575"
"GO Cellular component (miRPathDB)","nucleus","depleted","0.0328985","0.0328985","0.217953","5","hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-6805-5p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of telomere maintenance via telomerase GO0032211","enriched","0.0330648","0.0330648","0.504321","11","hsa-miR-8073; hsa-miR-6746-5p; hsa-miR-642b-3p; hsa-miR-1307-3p; hsa-miR-4706; hsa-miR-92b-5p; hsa-miR-5100; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-1247-3p; hsa-miR-1228-5p"
"Annotations derived over miRTarBase (Gene Ontology)","kinase binding GO0019900","depleted","0.0331917","0.0331917","0.504321","18","hsa-miR-6131; hsa-miR-6729-5p; hsa-miR-1307-3p; hsa-miR-614; hsa-miR-1238-5p; hsa-miR-4706; hsa-miR-197-5p; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-8069; hsa-miR-1228-5p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-8059; hsa-miR-1203; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mRNA 3-UTR AU-rich region binding GO0035925","depleted","0.0333616","0.0333616","0.504321","13","hsa-miR-663a; hsa-miR-1343-3p; hsa-miR-92b-5p; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-3940-5p; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-6765-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of microtubule polymerization GO0031113","enriched","0.0334264","0.0334264","0.504321","8","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-4690-5p; hsa-miR-4758-5p; hsa-miR-1238-5p; hsa-miR-1233-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of cytosolic calcium ion concentration GO0007204","enriched","0.033797","0.033797","0.504321","19","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-6131; hsa-miR-4734; hsa-miR-6746-5p; hsa-miR-4758-5p; hsa-miR-642b-3p; hsa-miR-6729-5p; hsa-miR-1307-3p; hsa-miR-1238-5p; hsa-miR-4706; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-6756-5p; hsa-miR-6787-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of cell adhesion GO0030155","enriched","0.0339489","0.0339489","0.504321","11","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-6131; hsa-miR-6746-5p; hsa-miR-1233-5p; hsa-miR-1247-3p; hsa-miR-8069; hsa-miR-575; hsa-miR-6787-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","response to oxidative stress GO0006979","enriched","0.0339489","0.0339489","0.504321","11","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-6131; hsa-miR-6746-5p; hsa-miR-642b-3p; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","syntaxin binding GO0019905","enriched","0.0339489","0.0339489","0.504321","11","hsa-miR-663a; hsa-miR-8073; hsa-miR-6802-5p; hsa-miR-4734; hsa-miR-6746-5p; hsa-miR-1307-3p; hsa-miR-4706; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-6787-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to epidermal growth factor stimulus GO0071364","depleted","0.0339778","0.0339778","0.504321","7","hsa-miR-197-5p; hsa-miR-1260b; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6756-5p; hsa-miR-8059; hsa-miR-6769a-5p"
"Pathways (KEGG)","Cysteine and methionine metabolism","enriched","0.0339778","0.0339778","0.55628","7","hsa-miR-6131; hsa-miR-6746-5p; hsa-miR-1343-3p; hsa-miR-1307-3p; hsa-miR-197-5p; hsa-miR-1260b; hsa-miR-4730"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of fat cell differentiation GO0045599","enriched","0.0342355","0.0342355","0.504321","5","hsa-miR-663a; hsa-miR-8073; hsa-miR-6131; hsa-miR-6805-5p; hsa-miR-6756-5p"
"Annotations derived over miRTarBase (Gene Ontology)","lipid homeostasis GO0055088","depleted","0.0343194","0.0343194","0.504321","10","hsa-miR-1343-3p; hsa-miR-92b-5p; hsa-miR-4687-5p; hsa-miR-1233-5p; hsa-miR-1247-3p; hsa-miR-6756-5p; hsa-miR-3940-5p; hsa-miR-575; hsa-miR-6769a-5p; hsa-miR-4732-5p"
"Pathways (KEGG)","Pentose phosphate pathway","depleted","0.0343194","0.0343194","0.55628","10","hsa-miR-6131; hsa-miR-92b-5p; hsa-miR-4687-5p; hsa-miR-1260b; hsa-miR-1233-5p; hsa-miR-92a-2-5p; hsa-miR-1247-3p; hsa-miR-6805-5p; hsa-miR-6861-5p; hsa-miR-6769a-5p"
