"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"Target genes (miRTarBase)","TMED4","depleted","0.0256519","0.0256519","0.312272","3","hsa-miR-92a-2-5p; hsa-miR-6857-5p; hsa-miR-6769a-5p"
"Target genes (miRTarBase)","TNRC18P2","depleted","0.0256519","0.0256519","0.312272","3","hsa-miR-92a-2-5p; hsa-miR-1343-3p; hsa-miR-6769a-5p"
"Target genes (miRTarBase)","UBLCP1","depleted","0.0256519","0.0256519","0.312272","3","hsa-miR-92a-2-5p; hsa-miR-1233-5p; hsa-miR-6769a-5p"
"Target genes (miRTarBase)","ZER1","depleted","0.0256519","0.0256519","0.312272","3","hsa-miR-92a-2-5p; hsa-miR-1233-5p; hsa-miR-6769a-5p"
"Target genes (miRTarBase)","ZNF251","depleted","0.0256519","0.0256519","0.312272","3","hsa-miR-92a-2-5p; hsa-miR-1233-5p; hsa-miR-6769a-5p"
"Target genes (miRTarBase)","ZNF764","depleted","0.0256519","0.0256519","0.312272","3","hsa-miR-92a-2-5p; hsa-miR-6857-5p; hsa-miR-6769a-5p"
"GO Biological process (miRPathDB)","positive regulation of cellular metabolic process","depleted","0.0256519","0.0256519","0.398428","3","hsa-miR-92a-2-5p; hsa-miR-128-1-5p; hsa-miR-1233-5p"
"Pathways (KEGG)","Central carbon metabolism in cancer","depleted","0.0257992","0.0257992","0.518934","25","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-663a; hsa-miR-642b-3p; hsa-miR-6756-5p; hsa-miR-6746-5p; hsa-miR-4690-5p; hsa-miR-92b-5p; hsa-miR-1238-5p; hsa-miR-4675; hsa-miR-4758-5p; hsa-miR-6805-5p; hsa-miR-3184-5p; hsa-miR-4706; hsa-miR-92a-2-5p; hsa-miR-3940-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-4276; hsa-miR-4734; hsa-miR-1343-3p; hsa-miR-6787-5p; hsa-miR-4732-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","transport across blood-brain barrier GO0150104","depleted","0.0258173","0.0258173","0.361506","22","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-663a; hsa-miR-6756-5p; hsa-miR-4690-5p; hsa-miR-92b-5p; hsa-miR-4687-5p; hsa-miR-1238-5p; hsa-miR-5195-3p; hsa-miR-4675; hsa-miR-4758-5p; hsa-miR-6805-5p; hsa-miR-3184-5p; hsa-miR-4706; hsa-miR-92a-2-5p; hsa-miR-3940-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4276; hsa-miR-4734; hsa-miR-1343-3p; hsa-miR-6787-5p"
"Annotations derived over miRTarBase (Gene Ontology)","acylglycerol lipase activity GO0047372","enriched","0.0261437","0.0261437","0.361506","7","hsa-miR-125a-3p; hsa-miR-6802-5p; hsa-miR-1307-3p; hsa-miR-6800-5p; hsa-miR-6746-5p; hsa-miR-4706; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","apoptotic cell clearance GO0043277","enriched","0.0267819","0.0267819","0.361506","5","hsa-miR-1307-3p; hsa-miR-6131; hsa-miR-642b-3p; hsa-miR-6756-5p; hsa-miR-1233-5p"
"Annotations derived over miRTarBase (Gene Ontology)","keratan sulfate biosynthetic process GO0018146","enriched","0.0267819","0.0267819","0.361506","5","hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-575; hsa-miR-6746-5p; hsa-miR-4687-5p"
"Annotations derived over miRTarBase (Gene Ontology)","lens fiber cell morphogenesis GO0070309","depleted","0.0267819","0.0267819","0.361506","5","hsa-miR-6756-5p; hsa-miR-128-1-5p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mitotic sister chromatid cohesion, centromeric GO0071962","enriched","0.0267819","0.0267819","0.361506","5","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6131; hsa-miR-6756-5p; hsa-miR-92a-2-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of fat cell differentiation GO0045599","enriched","0.0267819","0.0267819","0.361506","5","hsa-miR-125a-3p; hsa-miR-6131; hsa-miR-663a; hsa-miR-6756-5p; hsa-miR-6805-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of receptor signaling pathway via STAT GO1904894","enriched","0.0267819","0.0267819","0.361506","5","hsa-miR-125a-3p; hsa-miR-6131; hsa-miR-663a; hsa-miR-6756-5p; hsa-miR-92a-2-5p"
"Pathways (KEGG)","Glycosaminoglycan biosynthesis - keratan sulfate","enriched","0.0267819","0.0267819","0.518934","5","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-575; hsa-miR-4687-5p"
"Reactome (miRPathDB)","Cell Cycle Checkpoints","enriched","0.0267819","0.0267819","0.458347","5","hsa-miR-6802-5p; hsa-miR-6729-5p; hsa-miR-663a; hsa-miR-6756-5p; hsa-miR-3940-5p"
"Annotations derived over miRTarBase (Gene Ontology)","determination of leftright symmetry GO0007368","enriched","0.0268801","0.0268801","0.361506","4","hsa-miR-6802-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-3184-5p"
"Annotations derived over miRTarBase (Gene Ontology)","enzyme regulator activity GO0030234","enriched","0.0268801","0.0268801","0.361506","4","hsa-miR-125a-3p; hsa-miR-6729-5p; hsa-miR-6131; hsa-miR-6805-5p"
"Annotations derived over miRTarBase (Gene Ontology)","toll-like receptor 3 signaling pathway GO0034138","enriched","0.0268801","0.0268801","0.361506","4","hsa-miR-125a-3p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-4276"
"Pathways (KEGG)","Phototransduction","enriched","0.0268801","0.0268801","0.518934","4","hsa-miR-125a-3p; hsa-miR-6729-5p; hsa-miR-6131; hsa-miR-3184-5p"
"Target genes (miRTarBase)","PHLDA3","enriched","0.0268801","0.0268801","0.312272","4","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6131; hsa-miR-92a-2-5p"
"Target genes (miRTarBase)","RABGAP1L","enriched","0.0268801","0.0268801","0.312272","4","hsa-miR-6802-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","blood microparticle GO0072562","enriched","0.0271963","0.0271963","0.361506","19","hsa-miR-125a-3p; hsa-miR-6802-5p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-663a; hsa-miR-1228-5p; hsa-miR-6756-5p; hsa-miR-6090; hsa-miR-6746-5p; hsa-miR-4687-5p; hsa-miR-5195-3p; hsa-miR-4706; hsa-miR-92a-2-5p; hsa-miR-3940-5p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","T cell migration GO0072678","enriched","0.0275005","0.0275005","0.361506","6","hsa-miR-6802-5p; hsa-miR-1307-3p; hsa-miR-6800-5p; hsa-miR-6756-5p; hsa-miR-6746-5p; hsa-miR-92a-2-5p"
"Annotations derived over miRTarBase (Gene Ontology)","axon extension involved in axon guidance GO0048846","depleted","0.0275005","0.0275005","0.361506","6","hsa-miR-663a; hsa-miR-4706; hsa-miR-92a-2-5p; hsa-miR-1343-3p; hsa-miR-6787-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","methylosome GO0034709","enriched","0.0275005","0.0275005","0.361506","6","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-642b-3p; hsa-miR-575; hsa-miR-6746-5p; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of calcium ion transport GO0051928","depleted","0.0275005","0.0275005","0.361506","6","hsa-miR-125a-3p; hsa-miR-4706; hsa-miR-92a-2-5p; hsa-miR-6857-5p; hsa-miR-4276; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of interleukin-10 production GO0032733","enriched","0.0275005","0.0275005","0.361506","6","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-642b-3p; hsa-miR-575; hsa-miR-6746-5p; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","ubiquitin binding GO0043130","enriched","0.0277087","0.0277087","0.361506","26","hsa-miR-6861-5p; hsa-miR-125a-3p; hsa-miR-6802-5p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-6800-5p; hsa-miR-6131; hsa-miR-663a; hsa-miR-1228-5p; hsa-miR-642b-3p; hsa-miR-6756-5p; hsa-miR-575; hsa-miR-92b-5p; hsa-miR-5195-3p; hsa-miR-6805-5p; hsa-miR-3184-5p; hsa-miR-1203; hsa-miR-4706; hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-128-1-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-6787-5p; hsa-miR-6769a-5p"
"Pathways (KEGG)","Lysosome","depleted","0.0279404","0.0279404","0.518934","16","hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-663a; hsa-miR-6746-5p; hsa-miR-92b-5p; hsa-miR-5195-3p; hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-4276; hsa-miR-4783-3p; hsa-miR-1343-3p; hsa-miR-6787-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cell migration GO0016477","depleted","0.0280189","0.0280189","0.361506","31","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6131; hsa-miR-663a; hsa-miR-6756-5p; hsa-miR-6090; hsa-miR-575; hsa-miR-6746-5p; hsa-miR-4730; hsa-miR-6784-5p; hsa-miR-92b-5p; hsa-miR-1238-5p; hsa-miR-5195-3p; hsa-miR-4675; hsa-miR-4758-5p; hsa-miR-6805-5p; hsa-miR-3184-5p; hsa-miR-1203; hsa-miR-4706; hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-3940-5p; hsa-miR-128-1-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-4276; hsa-miR-4734; hsa-miR-1343-3p; hsa-miR-6787-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","inward rectifier potassium channel activity GO0005242","enriched","0.0281016","0.0281016","0.361506","8","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6729-5p; hsa-miR-6131; hsa-miR-642b-3p; hsa-miR-92a-2-5p; hsa-miR-6857-5p; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","1-phosphatidylinositol-4-phosphate 3-kinase activity GO0035005","enriched","0.0282828","0.0282828","0.361506","2","hsa-miR-125a-3p; hsa-miR-663a"
"Annotations derived over miRTarBase (Gene Ontology)","Wnt signalosome GO1990909","enriched","0.0282828","0.0282828","0.361506","2","hsa-miR-125a-3p; hsa-miR-663a"
"Annotations derived over miRTarBase (Gene Ontology)","attachment of mitotic spindle microtubules to kinetochore GO0051315","depleted","0.0282828","0.0282828","0.361506","2","hsa-miR-4276; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","cyclin B1-CDK1 complex GO0097125","enriched","0.0282828","0.0282828","0.361506","2","hsa-miR-6729-5p; hsa-miR-663a"
"Annotations derived over miRTarBase (Gene Ontology)","phosphatidylinositol 3-kinase activity GO0035004","enriched","0.0282828","0.0282828","0.361506","2","hsa-miR-125a-3p; hsa-miR-663a"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of B cell receptor signaling pathway GO0050861","depleted","0.0282828","0.0282828","0.361506","2","hsa-miR-4276; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of mitochondrial ATP synthesis coupled electron transport GO1905448","enriched","0.0282828","0.0282828","0.361506","2","hsa-miR-6729-5p; hsa-miR-663a"
"Target genes (miRTarBase)","FYTTD1","depleted","0.0282828","0.0282828","0.312272","2","hsa-miR-4276; hsa-miR-1343-3p"
"Target genes (miRTarBase)","TOR2A","depleted","0.0282828","0.0282828","0.312272","2","hsa-miR-4276; hsa-miR-1343-3p"
"Gene Ontology (miRWalk)","GO0000122 negative regulation of transcription from rna polymerase ii promoter","enriched","0.0282828","0.0282828","0.140797","2","hsa-miR-1307-3p; hsa-miR-663a"
"Gene Ontology (miRWalk)","GO0000226 microtubule cytoskeleton organization","enriched","0.0282828","0.0282828","0.140797","2","hsa-miR-1307-3p; hsa-miR-663a"
"Gene Ontology (miRWalk)","GO0003690 double stranded dna binding","enriched","0.0282828","0.0282828","0.140797","2","hsa-miR-1307-3p; hsa-miR-663a"
"Gene Ontology (miRWalk)","GO0005576 extracellular region","enriched","0.0282828","0.0282828","0.140797","2","hsa-miR-1307-3p; hsa-miR-663a"
"Gene Ontology (miRWalk)","GO0005815 microtubule organizing center","enriched","0.0282828","0.0282828","0.140797","2","hsa-miR-1307-3p; hsa-miR-663a"
"Gene Ontology (miRWalk)","GO0006915 apoptotic process","enriched","0.0282828","0.0282828","0.140797","2","hsa-miR-1307-3p; hsa-miR-663a"
"Gene Ontology (miRWalk)","GO0007067 mitosis","enriched","0.0282828","0.0282828","0.140797","2","hsa-miR-1307-3p; hsa-miR-663a"
"Gene Ontology (miRWalk)","GO0007173 epidermal growth factor receptor signaling pathway","enriched","0.0282828","0.0282828","0.140797","2","hsa-miR-1307-3p; hsa-miR-663a"
"Gene Ontology (miRWalk)","GO0007569 cell aging","enriched","0.0282828","0.0282828","0.140797","2","hsa-miR-125a-3p; hsa-miR-663a"
"Gene Ontology (miRWalk)","GO0008022 protein c terminus binding","enriched","0.0282828","0.0282828","0.140797","2","hsa-miR-1307-3p; hsa-miR-663a"
"Gene Ontology (miRWalk)","GO0008286 insulin receptor signaling pathway","enriched","0.0282828","0.0282828","0.140797","2","hsa-miR-125a-3p; hsa-miR-663a"
"Gene Ontology (miRWalk)","GO0008543 fibroblast growth factor receptor signaling pathway","enriched","0.0282828","0.0282828","0.140797","2","hsa-miR-1307-3p; hsa-miR-663a"
"Gene Ontology (miRWalk)","GO0010467 gene expression","enriched","0.0282828","0.0282828","0.140797","2","hsa-miR-1307-3p; hsa-miR-663a"
"Gene Ontology (miRWalk)","GO0048011 nerve growth factor receptor signaling pathway","enriched","0.0282828","0.0282828","0.140797","2","hsa-miR-1307-3p; hsa-miR-663a"
"Pathways (miRWalk)","P00031 Inflammation mediated by chemokine and cytokine signaling pathway","enriched","0.0282828","0.0282828","0.205714","2","hsa-miR-1307-3p; hsa-miR-663a"
"Diseases (MNDR)","B cell lymphoma of malt type","enriched","0.0282828","0.0282828","0.148148","2","hsa-miR-125a-3p; hsa-miR-663a"
"Diseases (MNDR)","Intellectual disability","enriched","0.0282828","0.0282828","0.148148","2","hsa-miR-125a-3p; hsa-miR-663a"
"KEGG (miRPathDB)","FoxO signaling pathway","enriched","0.0282828","0.0282828","0.304762","2","hsa-miR-6802-5p; hsa-miR-663a"
"KEGG (miRPathDB)","Melanoma","enriched","0.0282828","0.0282828","0.304762","2","hsa-miR-6802-5p; hsa-miR-663a"
"KEGG (miRPathDB)","Pathways in cancer","enriched","0.0282828","0.0282828","0.304762","2","hsa-miR-6802-5p; hsa-miR-663a"
"KEGG (miRPathDB)","Proteoglycans in cancer","enriched","0.0282828","0.0282828","0.304762","2","hsa-miR-6802-5p; hsa-miR-663a"
"KEGG (miRPathDB)","p53 signaling pathway","enriched","0.0282828","0.0282828","0.304762","2","hsa-miR-6802-5p; hsa-miR-663a"
"Reactome (miRPathDB)","Signal Transduction","enriched","0.0282828","0.0282828","0.458347","2","hsa-miR-6802-5p; hsa-miR-663a"
"WikiPathways (miRPathDB)","Chromosomal and microsatellite instability in colorectal cancer","enriched","0.0282828","0.0282828","0.418301","2","hsa-miR-6802-5p; hsa-miR-663a"
"WikiPathways (miRPathDB)","DNA Damage Response only ATM dependent","enriched","0.0282828","0.0282828","0.418301","2","hsa-miR-6802-5p; hsa-miR-663a"
"WikiPathways (miRPathDB)","Integrin-mediated Cell Adhesion","enriched","0.0282828","0.0282828","0.418301","2","hsa-miR-6802-5p; hsa-miR-663a"
"WikiPathways (miRPathDB)","Retinoblastoma Gene in Cancer","enriched","0.0282828","0.0282828","0.418301","2","hsa-miR-6802-5p; hsa-miR-663a"
"Interactions (NPInter)","GGA3","enriched","0.0282828","0.0282828","0.132569","2","hsa-miR-125a-3p; hsa-miR-663a"
"Interactions (NPInter)","LTBP4","enriched","0.0282828","0.0282828","0.132569","2","hsa-miR-125a-3p; hsa-miR-663a"
"Interactions (NPInter)","NCKAP5L","enriched","0.0282828","0.0282828","0.132569","2","hsa-miR-125a-3p; hsa-miR-663a"
"Interactions (NPInter)","PTGDS","enriched","0.0282828","0.0282828","0.132569","2","hsa-miR-125a-3p; hsa-miR-663a"
"Interactions (NPInter)","SAP18","enriched","0.0282828","0.0282828","0.132569","2","hsa-miR-125a-3p; hsa-miR-663a"
"Interactions (NPInter)","SEMA4C","enriched","0.0282828","0.0282828","0.132569","2","hsa-miR-125a-3p; hsa-miR-663a"
"Interactions (NPInter)","SYN2","enriched","0.0282828","0.0282828","0.132569","2","hsa-miR-125a-3p; hsa-miR-663a"
"Interactions (NPInter)","ZNF385A","enriched","0.0282828","0.0282828","0.132569","2","hsa-miR-1307-3p; hsa-miR-663a"
"Annotations derived over miRTarBase (Gene Ontology)","cholesterol biosynthetic process GO0006695","depleted","0.0295311","0.0295311","0.361506","7","hsa-miR-642b-3p; hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-128-1-5p; hsa-miR-4648; hsa-miR-4734; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","ephrin receptor signaling pathway GO0048013","depleted","0.0295311","0.0295311","0.361506","7","hsa-miR-125a-3p; hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-128-1-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","glucose metabolic process GO0006006","depleted","0.0295311","0.0295311","0.361506","7","hsa-miR-92b-5p; hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-128-1-5p; hsa-miR-4648; hsa-miR-4276; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of autophagy GO0010508","enriched","0.0309653","0.0309653","0.361506","12","hsa-miR-6861-5p; hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6131; hsa-miR-642b-3p; hsa-miR-6756-5p; hsa-miR-575; hsa-miR-6746-5p; hsa-miR-6805-5p; hsa-miR-1233-5p; hsa-miR-1343-3p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of interleukin-6 production GO0032755","enriched","0.0309653","0.0309653","0.361506","12","hsa-miR-6861-5p; hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-6131; hsa-miR-642b-3p; hsa-miR-887-3p; hsa-miR-575; hsa-miR-6746-5p; hsa-miR-3184-5p; hsa-miR-4706; hsa-miR-197-5p; hsa-miR-1343-3p"
"Annotations derived over miRTarBase (Gene Ontology)","histone deacetylase binding GO0042826","depleted","0.0312823","0.0312823","0.361506","27","hsa-miR-6861-5p; hsa-miR-125a-3p; hsa-miR-6802-5p; hsa-miR-1307-3p; hsa-miR-6131; hsa-miR-663a; hsa-miR-642b-3p; hsa-miR-6756-5p; hsa-miR-6090; hsa-miR-575; hsa-miR-4687-5p; hsa-miR-1238-5p; hsa-miR-3184-5p; hsa-miR-1203; hsa-miR-4706; hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-3940-5p; hsa-miR-6857-5p; hsa-miR-1233-5p; hsa-miR-4648; hsa-miR-4276; hsa-miR-4783-3p; hsa-miR-1343-3p; hsa-miR-6787-5p; hsa-miR-4732-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","CARD domain binding GO0050700","enriched","0.0320648","0.0320648","0.361506","3","hsa-miR-6861-5p; hsa-miR-1307-3p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","N-acetylglucosamine 6-O-sulfotransferase activity GO0001517","enriched","0.0320648","0.0320648","0.361506","3","hsa-miR-6729-5p; hsa-miR-6131; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","TIM22 mitochondrial import inner membrane insertion complex GO0042721","enriched","0.0320648","0.0320648","0.361506","3","hsa-miR-1307-3p; hsa-miR-6131; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","cyclin A2-CDK2 complex GO0097124","enriched","0.0320648","0.0320648","0.361506","3","hsa-miR-6802-5p; hsa-miR-6800-5p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","intracellular copper ion homeostasis GO0006878","depleted","0.0320648","0.0320648","0.361506","3","hsa-miR-197-5p; hsa-miR-3940-5p; hsa-miR-4732-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of interleukin-1 beta production GO0032691","enriched","0.0320648","0.0320648","0.361506","3","hsa-miR-6861-5p; hsa-miR-125a-3p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of phagocytosis GO0050765","enriched","0.0320648","0.0320648","0.361506","3","hsa-miR-125a-3p; hsa-miR-6756-5p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","photoreceptor disc membrane GO0097381","enriched","0.0320648","0.0320648","0.361506","3","hsa-miR-125a-3p; hsa-miR-6131; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of MAP kinase activity GO0043405","enriched","0.0320648","0.0320648","0.361506","3","hsa-miR-125a-3p; hsa-miR-663a; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","respiratory chain complex IV assembly GO0008535","enriched","0.0320648","0.0320648","0.361506","3","hsa-miR-6800-5p; hsa-miR-642b-3p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","ribosomal large subunit binding GO0043023","enriched","0.0320648","0.0320648","0.361506","3","hsa-miR-6861-5p; hsa-miR-6756-5p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","sulfur compound metabolic process GO0006790","enriched","0.0320648","0.0320648","0.361506","3","hsa-miR-6729-5p; hsa-miR-6131; hsa-miR-575"
"Target genes (miRTarBase)","JARID2","depleted","0.0320648","0.0320648","0.312272","3","hsa-miR-197-5p; hsa-miR-4276; hsa-miR-1343-3p"
"Target genes (miRTarBase)","KIF1C","enriched","0.0320648","0.0320648","0.312272","3","hsa-miR-125a-3p; hsa-miR-6131; hsa-miR-575"
"Diseases (MNDR)","Cervical squamous cell carcinoma","enriched","0.0320648","0.0320648","0.148148","3","hsa-miR-1307-3p; hsa-miR-887-3p; hsa-miR-575"
"Diseases (MNDR)","High-grade serous ovarian carcinoma","enriched","0.0320648","0.0320648","0.148148","3","hsa-miR-1307-3p; hsa-miR-887-3p; hsa-miR-575"
"Diseases (MNDR)","Lung small cell carcinoma","enriched","0.0320648","0.0320648","0.148148","3","hsa-miR-125a-3p; hsa-miR-887-3p; hsa-miR-575"
"Diseases (MNDR)","Ovarian cancer","enriched","0.0320648","0.0320648","0.148148","3","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-575"
"Diseases (MNDR)","Ovarian carcinoma","enriched","0.0320648","0.0320648","0.148148","3","hsa-miR-1307-3p; hsa-miR-887-3p; hsa-miR-575"
"Diseases (MNDR)","Ovarian neoplasms","enriched","0.0320648","0.0320648","0.148148","3","hsa-miR-125a-3p; hsa-miR-1307-3p; hsa-miR-575"
"Diseases (MNDR)","Small cell lung cancer","enriched","0.0320648","0.0320648","0.148148","3","hsa-miR-125a-3p; hsa-miR-887-3p; hsa-miR-575"
"Immune cells","CD3 expressed","enriched","0.0320648","0.0320648","0.0641296","3","hsa-miR-125a-3p; hsa-miR-642b-3p; hsa-miR-575"
"Immune cells","CD56 expressed","enriched","0.0320648","0.0320648","0.0641296","3","hsa-miR-125a-3p; hsa-miR-642b-3p; hsa-miR-575"
"Drugs (SM2miR)","4-hydroxynonenal","enriched","0.0320648","0.0320648","0.144444","3","hsa-miR-125a-3p; hsa-miR-663a; hsa-miR-575"
"WikiPathways (miRPathDB)","Apoptosis Modulation and Signaling","depleted","0.0320648","0.0320648","0.418301","3","hsa-miR-197-5p; hsa-miR-92a-2-5p; hsa-miR-1233-5p"
"Interactions (NPInter)","ATPIF1","enriched","0.0320648","0.0320648","0.132569","3","hsa-miR-125a-3p; hsa-miR-887-3p; hsa-miR-575"
"Annotations derived over miRTarBase (Gene Ontology)","NADPH regeneration GO0006740","depleted","0.0321219","0.0321219","0.361506","4","hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-4648; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","NADP metabolic process GO0006739","depleted","0.0321219","0.0321219","0.361506","4","hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-4648; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","glucose-6-phosphate dehydrogenase activity GO0004345","depleted","0.0321219","0.0321219","0.361506","4","hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-4648; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of protein glutathionylation GO0010734","depleted","0.0321219","0.0321219","0.361506","4","hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-4648; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","pentose-phosphate shunt, oxidative branch GO0009051","depleted","0.0321219","0.0321219","0.361506","4","hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-4648; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","pentose-phosphate shunt GO0006098","depleted","0.0321219","0.0321219","0.361506","4","hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-4648; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","pentose biosynthetic process GO0019322","depleted","0.0321219","0.0321219","0.361506","4","hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-4648; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process GO1902961","depleted","0.0321219","0.0321219","0.361506","4","hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-1233-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of cell adhesion mediated by integrin GO0033628","depleted","0.0321219","0.0321219","0.361506","4","hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-128-1-5p; hsa-miR-6769a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","response to interferon-beta GO0035456","enriched","0.0321219","0.0321219","0.361506","4","hsa-miR-125a-3p; hsa-miR-6729-5p; hsa-miR-1228-5p; hsa-miR-6784-5p"
"Annotations derived over miRTarBase (Gene Ontology)","ribose phosphate biosynthetic process GO0046390","depleted","0.0321219","0.0321219","0.361506","4","hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-4648; hsa-miR-6769a-5p"
"Target genes (miRTarBase)","G6PD","depleted","0.0321219","0.0321219","0.312272","4","hsa-miR-6805-5p; hsa-miR-92a-2-5p; hsa-miR-4648; hsa-miR-6769a-5p"
"GO Molecular function (miRPathDB)","transcription regulatory region DNA binding","depleted","0.0321219","0.0321219","0.384479","4","hsa-miR-6805-5p; hsa-miR-3184-5p; hsa-miR-92a-2-5p; hsa-miR-128-1-5p"
